"UF";"Tipo Crime";"Mês/Ano";"Sexo da Vítima";"Valor considerado para Públicação no Portal Ministério da Justiça e Segurança Pública"
"São Paulo";"Homicídio doloso";"04/2016";"Masculino";"-"
"São Paulo";"Homicídio doloso";"04/2016";"Sexo NI";"-"
"São Paulo";"Homicídio doloso";"05/2016";"Feminino";"-"
"São Paulo";"Homicídio doloso";"05/2016";"Masculino";"-"
"São Paulo";"Homicídio doloso";"05/2016";"Sexo NI";"-"
"São Paulo";"Homicídio doloso";"06/2016";"Feminino";"-"
"São Paulo";"Homicídio doloso";"06/2016";"Masculino";"-"
"São Paulo";"Homicídio doloso";"06/2016";"Sexo NI";"-"
"São Paulo";"Homicídio doloso";"07/2016";"Feminino";"-"
"São Paulo";"Homicídio doloso";"07/2016";"Masculino";"-"
"São Paulo";"Homicídio doloso";"07/2016";"Sexo NI";"-"
"São Paulo";"Homicídio doloso";"08/2016";"Feminino";"-"
"São Paulo";"Homicídio doloso";"08/2016";"Masculino";"-"
"São Paulo";"Homicídio doloso";"08/2016";"Sexo NI";"-"
"São Paulo";"Homicídio doloso";"09/2016";"Feminino";"-"
"São Paulo";"Homicídio doloso";"09/2016";"Masculino";"-"
"São Paulo";"Homicídio doloso";"09/2016";"Sexo NI";"-"
"São Paulo";"Homicídio doloso";"10/2016";"Feminino";"-"
"São Paulo";"Homicídio doloso";"10/2016";"Masculino";"-"
"São Paulo";"Homicídio doloso";"10/2016";"Sexo NI";"-"
"São Paulo";"Homicídio doloso";"11/2016";"Feminino";"-"
"São Paulo";"Homicídio doloso";"11/2016";"Masculino";"-"
"São Paulo";"Homicídio doloso";"11/2016";"Sexo NI";"-"
"São Paulo";"Homicídio doloso";"12/2016";"Feminino";51
"São Paulo";"Homicídio doloso";"12/2016";"Masculino";310
"São Paulo";"Homicídio doloso";"12/2016";"Sexo NI";1
"São Paulo";"Homicídio doloso";"01/2017";"Feminino";54
"São Paulo";"Homicídio doloso";"01/2017";"Masculino";252
"São Paulo";"Homicídio doloso";"01/2017";"Sexo NI";4
"São Paulo";"Homicídio doloso";"02/2017";"Feminino";39
"São Paulo";"Homicídio doloso";"02/2017";"Masculino";265
"São Paulo";"Homicídio doloso";"02/2017";"Sexo NI";8
"São Paulo";"Homicídio doloso";"03/2017";"Feminino";42
"São Paulo";"Homicídio doloso";"03/2017";"Masculino";278
"São Paulo";"Homicídio doloso";"03/2017";"Sexo NI";"-"
"São Paulo";"Homicídio doloso";"04/2017";"Feminino";35
"São Paulo";"Homicídio doloso";"04/2017";"Masculino";266
"São Paulo";"Homicídio doloso";"04/2017";"Sexo NI";2
"São Paulo";"Homicídio doloso";"05/2017";"Feminino";45
"São Paulo";"Homicídio doloso";"05/2017";"Masculino";219
"São Paulo";"Homicídio doloso";"05/2017";"Sexo NI";9
"São Paulo";"Homicídio doloso";"06/2017";"Feminino";31
"São Paulo";"Homicídio doloso";"06/2017";"Masculino";221
"São Paulo";"Homicídio doloso";"06/2017";"Sexo NI";6
"São Paulo";"Homicídio doloso";"07/2017";"Feminino";42
"São Paulo";"Homicídio doloso";"07/2017";"Masculino";240
"São Paulo";"Homicídio doloso";"07/2017";"Sexo NI";1
"São Paulo";"Homicídio doloso";"08/2017";"Feminino";57
"São Paulo";"Homicídio doloso";"08/2017";"Masculino";203
"São Paulo";"Homicídio doloso";"08/2017";"Sexo NI";5
"São Paulo";"Homicídio doloso";"09/2017";"Feminino";37
"São Paulo";"Homicídio doloso";"09/2017";"Masculino";227
"São Paulo";"Homicídio doloso";"09/2017";"Sexo NI";8
"São Paulo";"Homicídio doloso";"10/2017";"Feminino";39
"São Paulo";"Homicídio doloso";"10/2017";"Masculino";228
"São Paulo";"Homicídio doloso";"10/2017";"Sexo NI";1
"São Paulo";"Homicídio doloso";"11/2017";"Feminino";40
"São Paulo";"Homicídio doloso";"11/2017";"Masculino";251
"São Paulo";"Homicídio doloso";"11/2017";"Sexo NI";3
"São Paulo";"Homicídio doloso";"12/2017";"Feminino";50
"São Paulo";"Homicídio doloso";"12/2017";"Masculino";289
"São Paulo";"Homicídio doloso";"12/2017";"Sexo NI";6
"São Paulo";"Homicídio doloso";"01/2018";"Feminino";44
"São Paulo";"Homicídio doloso";"01/2018";"Masculino";230
"São Paulo";"Homicídio doloso";"01/2018";"Sexo NI";3
"São Paulo";"Homicídio doloso";"02/2018";"Feminino";39
"São Paulo";"Homicídio doloso";"02/2018";"Masculino";204
"São Paulo";"Homicídio doloso";"02/2018";"Sexo NI";3
"São Paulo";"Homicídio doloso";"03/2018";"Feminino";36
"São Paulo";"Homicídio doloso";"03/2018";"Masculino";241
"São Paulo";"Homicídio doloso";"03/2018";"Sexo NI";4
"São Paulo";"Homicídio doloso";"04/2018";"Feminino";52
"São Paulo";"Homicídio doloso";"04/2018";"Masculino";218
"São Paulo";"Homicídio doloso";"04/2018";"Sexo NI";1
"São Paulo";"Homicídio doloso";"05/2018";"Feminino";36
"São Paulo";"Homicídio doloso";"05/2018";"Masculino";212
"São Paulo";"Homicídio doloso";"05/2018";"Sexo NI";"-"
"São Paulo";"Homicídio doloso";"06/2018";"Feminino";29
"São Paulo";"Homicídio doloso";"06/2018";"Masculino";215
"São Paulo";"Homicídio doloso";"06/2018";"Sexo NI";3
"São Paulo";"Homicídio doloso";"07/2018";"Feminino";46
"São Paulo";"Homicídio doloso";"07/2018";"Masculino";212
"São Paulo";"Homicídio doloso";"07/2018";"Sexo NI";3
"São Paulo";"Homicídio doloso";"08/2018";"Feminino";34
"São Paulo";"Homicídio doloso";"08/2018";"Masculino";197
"São Paulo";"Homicídio doloso";"08/2018";"Sexo NI";2
"São Paulo";"Homicídio doloso";"09/2018";"Feminino";26
"São Paulo";"Homicídio doloso";"09/2018";"Masculino";204
"São Paulo";"Homicídio doloso";"09/2018";"Sexo NI";2
"São Paulo";"Homicídio doloso";"10/2018";"Feminino";37
"São Paulo";"Homicídio doloso";"10/2018";"Masculino";224
"São Paulo";"Homicídio doloso";"10/2018";"Sexo NI";3
"São Paulo";"Homicídio doloso";"11/2018";"Feminino";35
"São Paulo";"Homicídio doloso";"11/2018";"Masculino";213
"São Paulo";"Homicídio doloso";"11/2018";"Sexo NI";9
"São Paulo";"Homicídio doloso";"12/2018";"Feminino";48
"São Paulo";"Homicídio doloso";"12/2018";"Masculino";231
"São Paulo";"Homicídio doloso";"12/2018";"Sexo NI";10
